shipment_id,product_id,supplier_id,warehouse_id,order_date,expected_date,actual_date,quantity,unit_cost,total_cost,delay_days,on_time,defective_units
SHP-000221,PROD-0004,SUP-04,WH-04,2022-03-22,2022-04-27,2022-04-27,230,274.75,63192.5,0,True,8
SHP-000222,PROD-0004,SUP-04,WH-04,2022-04-11,2022-05-05,2022-05-05,286,274.75,78578.5,0,True,10
SHP-000223,PROD-0004,SUP-04,WH-04,2022-05-01,2022-06-08,2022-06-08,238,274.75,65390.5,0,True,8
SHP-000224,PROD-0004,SUP-04,WH-04,2022-05-21,2022-07-07,2022-07-07,380,274.75,104405.0,0,True,13
SHP-000225,PROD-0004,SUP-04,WH-04,2022-06-10,2022-07-11,2022-07-25,96,274.75,26376.0,14,False,3
SHP-000226,PROD-0004,SUP-04,WH-04,2022-06-30,2022-08-12,2022-08-12,246,274.75,67588.5,0,True,8
SHP-000227,PROD-0004,SUP-04,WH-04,2022-07-20,2022-08-23,2022-08-23,455,274.75,125011.25,0,True,16
SHP-000228,PROD-0004,SUP-04,WH-04,2022-08-09,2022-09-19,2022-09-19,280,274.75,76930.0,0,True,10
SHP-000229,PROD-0004,SUP-04,WH-04,2022-08-29,2022-10-13,2022-10-13,146,274.75,40113.5,0,True,5
SHP-000230,PROD-0004,SUP-04,WH-04,2022-09-18,2022-11-11,2022-11-11,306,274.75,84073.5,0,True,11
SHP-000231,PROD-0004,SUP-04,WH-04,2022-10-08,2022-11-24,2022-11-27,280,274.75,76930.0,3,False,10
SHP-000232,PROD-0004,SUP-04,WH-04,2022-10-28,2022-12-03,2022-12-03,478,274.75,131330.5,0,True,17
SHP-000233,PROD-0004,SUP-04,WH-04,2022-11-17,2022-12-15,2022-12-21,93,274.75,25551.75,6,False,3
SHP-000234,PROD-0004,SUP-04,WH-04,2022-12-07,2023-01-18,2023-01-18,70,274.75,19232.5,0,True,2
SHP-000235,PROD-0004,SUP-04,WH-04,2022-12-27,2023-02-14,2023-02-14,274,274.75,75281.5,0,True,10
SHP-000236,PROD-0004,SUP-04,WH-04,2023-01-16,2023-02-24,2023-02-24,131,274.75,35992.25,0,True,4
SHP-000237,PROD-0004,SUP-04,WH-04,2023-02-05,2023-03-13,2023-03-13,194,274.75,53301.5,0,True,7
SHP-000238,PROD-0004,SUP-04,WH-04,2023-02-25,2023-04-10,2023-04-10,223,274.75,61269.25,0,True,8
SHP-000239,PROD-0004,SUP-04,WH-04,2023-03-17,2023-04-23,2023-04-23,454,274.75,124736.5,0,True,16
SHP-000240,PROD-0004,SUP-04,WH-04,2023-04-06,2023-05-13,2023-05-13,83,274.75,22804.25,0,True,3
SHP-000241,PROD-0004,SUP-04,WH-04,2023-04-26,2023-06-06,2023-06-06,397,274.75,109075.75,0,True,14
SHP-000242,PROD-0004,SUP-04,WH-04,2023-05-16,2023-06-29,2023-06-29,420,274.75,115395.0,0,True,15
SHP-000243,PROD-0004,SUP-04,WH-04,2023-06-05,2023-07-06,2023-07-06,358,274.75,98360.5,0,True,13
SHP-000244,PROD-0004,SUP-04,WH-04,2023-06-25,2023-07-21,2023-07-21,91,274.75,25002.25,0,True,3
SHP-000245,PROD-0004,SUP-04,WH-04,2023-07-15,2023-08-14,2023-08-14,229,274.75,62917.75,0,True,8
SHP-000246,PROD-0004,SUP-04,WH-04,2023-08-04,2023-09-06,2023-09-11,407,274.75,111823.25,5,False,14
SHP-000247,PROD-0004,SUP-04,WH-04,2023-08-24,2023-10-15,2023-10-15,354,274.75,97261.5,0,True,12
SHP-000248,PROD-0004,SUP-04,WH-04,2023-09-13,2023-10-18,2023-10-30,208,274.75,57148.0,12,False,7
SHP-000249,PROD-0004,SUP-04,WH-04,2023-10-03,2023-11-14,2023-11-14,455,274.75,125011.25,0,True,16
SHP-000250,PROD-0004,SUP-04,WH-04,2023-10-23,2023-11-27,2023-11-27,393,274.75,107976.75,0,True,14
SHP-000251,PROD-0004,SUP-04,WH-04,2023-11-12,2023-12-16,2023-12-16,428,274.75,117593.0,0,True,15
SHP-000252,PROD-0004,SUP-04,WH-04,2023-12-02,2024-01-17,2024-01-17,97,274.75,26650.75,0,True,3
SHP-000253,PROD-0004,SUP-04,WH-04,2023-12-22,2024-01-17,2024-01-17,310,274.75,85172.5,0,True,11
SHP-000254,PROD-0004,SUP-04,WH-04,2024-01-11,2024-02-28,2024-02-28,208,274.75,57148.0,0,True,7
SHP-000255,PROD-0004,SUP-04,WH-04,2024-01-31,2024-03-09,2024-03-12,224,274.75,61544.0,3,False,8
SHP-000256,PROD-0004,SUP-04,WH-04,2024-02-20,2024-03-30,2024-03-30,165,274.75,45333.75,0,True,6
SHP-000257,PROD-0004,SUP-04,WH-04,2024-03-11,2024-04-26,2024-04-26,201,274.75,55224.75,0,True,7
SHP-000258,PROD-0004,SUP-04,WH-04,2024-03-31,2024-05-18,2024-05-18,309,274.75,84897.75,0,True,11
SHP-000259,PROD-0004,SUP-04,WH-04,2024-04-20,2024-05-22,2024-05-22,428,274.75,117593.0,0,True,15
SHP-000260,PROD-0004,SUP-04,WH-04,2024-05-10,2024-06-07,2024-06-07,222,274.75,60994.5,0,True,8
SHP-000261,PROD-0004,SUP-04,WH-04,2024-05-30,2024-06-26,2024-06-26,355,274.75,97536.25,0,True,12
SHP-000262,PROD-0004,SUP-04,WH-04,2024-06-19,2024-07-28,2024-07-28,142,274.75,39014.5,0,True,5
SHP-000263,PROD-0004,SUP-04,WH-04,2024-07-09,2024-08-10,2024-08-10,369,274.75,101382.75,0,True,13
SHP-000264,PROD-0004,SUP-04,WH-04,2024-07-29,2024-08-28,2024-08-28,419,274.75,115120.25,0,True,15
SHP-000265,PROD-0004,SUP-04,WH-04,2024-08-18,2024-09-29,2024-09-29,236,274.75,64841.0,0,True,8
SHP-000266,PROD-0004,SUP-04,WH-04,2024-09-07,2024-10-20,2024-10-20,277,274.75,76105.75,0,True,10
SHP-000267,PROD-0004,SUP-04,WH-04,2024-09-27,2024-11-03,2024-11-03,433,274.75,118966.75,0,True,15
SHP-000268,PROD-0004,SUP-04,WH-04,2024-10-17,2024-11-23,2024-11-23,323,274.75,88744.25,0,True,11
SHP-000269,PROD-0004,SUP-04,WH-04,2024-11-06,2024-12-16,2024-12-16,464,274.75,127484.0,0,True,16
SHP-000270,PROD-0004,SUP-04,WH-04,2024-11-26,2024-12-26,2024-12-26,477,274.75,131055.75,0,True,17
SHP-000271,PROD-0004,SUP-04,WH-04,2024-12-16,2025-01-27,2025-01-27,342,274.75,93964.5,0,True,12
SHP-000272,PROD-0005,SUP-05,WH-05,2022-01-01,2022-01-27,2022-02-04,448,380.61,170513.28,8,False,62
SHP-000273,PROD-0005,SUP-05,WH-05,2022-01-18,2022-02-14,2022-02-14,264,380.61,100481.04,0,True,36
SHP-000274,PROD-0005,SUP-05,WH-05,2022-02-04,2022-02-28,2022-03-03,460,380.61,175080.6,3,False,64
SHP-000275,PROD-0005,SUP-05,WH-05,2022-02-21,2022-03-19,2022-03-19,178,380.61,67748.58,0,True,24
SHP-000276,PROD-0005,SUP-05,WH-05,2022-03-10,2022-04-05,2022-04-05,497,380.61,189163.17,0,True,69
SHP-000277,PROD-0005,SUP-05,WH-05,2022-03-27,2022-04-23,2022-04-23,102,380.61,38822.22,0,True,14
SHP-000278,PROD-0005,SUP-05,WH-05,2022-04-13,2022-05-08,2022-05-20,485,380.61,184595.85,12,False,67
SHP-000279,PROD-0005,SUP-05,WH-05,2022-04-30,2022-05-25,2022-05-25,440,380.61,167468.4,0,True,61
SHP-000280,PROD-0005,SUP-05,WH-05,2022-05-17,2022-06-11,2022-06-11,312,380.61,118750.32,0,True,43
SHP-000281,PROD-0005,SUP-05,WH-05,2022-06-03,2022-06-28,2022-07-01,96,380.61,36538.56,3,False,13
SHP-000282,PROD-0005,SUP-05,WH-05,2022-06-20,2022-07-15,2022-07-19,228,380.61,86779.08,4,False,31
SHP-000283,PROD-0005,SUP-05,WH-05,2022-07-07,2022-07-31,2022-07-31,252,380.61,95913.72,0,True,35
SHP-000284,PROD-0005,SUP-05,WH-05,2022-07-24,2022-08-18,2022-08-18,247,380.61,94010.67,0,True,34
SHP-000285,PROD-0005,SUP-05,WH-05,2022-08-10,2022-09-05,2022-09-05,64,380.61,24359.04,0,True,8
SHP-000286,PROD-0005,SUP-05,WH-05,2022-08-27,2022-09-21,2022-09-27,479,380.61,182312.19,6,False,67
SHP-000287,PROD-0005,SUP-05,WH-05,2022-09-13,2022-10-09,2022-10-09,455,380.61,173177.55,0,True,63
SHP-000288,PROD-0005,SUP-05,WH-05,2022-09-30,2022-10-25,2022-10-25,196,380.61,74599.56,0,True,27
SHP-000289,PROD-0005,SUP-05,WH-05,2022-10-17,2022-11-12,2022-11-12,475,380.61,180789.75,0,True,66
SHP-000290,PROD-0005,SUP-05,WH-05,2022-11-03,2022-11-29,2022-12-02,290,380.61,110376.9,3,False,40
SHP-000291,PROD-0005,SUP-05,WH-05,2022-11-20,2022-12-15,2022-12-15,90,380.61,34254.9,0,True,12
SHP-000292,PROD-0005,SUP-05,WH-05,2022-12-07,2023-01-03,2023-01-03,477,380.61,181550.97,0,True,66
SHP-000293,PROD-0005,SUP-05,WH-05,2022-12-24,2023-01-20,2023-01-20,422,380.61,160617.42,0,True,59
SHP-000294,PROD-0005,SUP-05,WH-05,2023-01-10,2023-02-03,2023-02-03,106,380.61,40344.66,0,True,14
SHP-000295,PROD-0005,SUP-05,WH-05,2023-01-27,2023-02-21,2023-02-21,204,380.61,77644.44,0,True,28
SHP-000296,PROD-0005,SUP-05,WH-05,2023-02-13,2023-03-10,2023-03-10,264,380.61,100481.04,0,True,36
SHP-000297,PROD-0005,SUP-05,WH-05,2023-03-02,2023-03-29,2023-04-09,284,380.61,108093.24,11,False,39
SHP-000298,PROD-0005,SUP-05,WH-05,2023-03-19,2023-04-15,2023-04-15,305,380.61,116086.05,0,True,42
SHP-000299,PROD-0005,SUP-05,WH-05,2023-04-05,2023-05-01,2023-05-01,373,380.61,141967.53,0,True,52
SHP-000300,PROD-0005,SUP-05,WH-05,2023-04-22,2023-05-19,2023-05-19,417,380.61,158714.37,0,True,58
SHP-000301,PROD-0005,SUP-05,WH-05,2023-05-09,2023-06-03,2023-06-03,50,380.61,19030.5,0,True,7
SHP-000302,PROD-0005,SUP-05,WH-05,2023-05-26,2023-06-22,2023-06-22,342,380.61,130168.62,0,True,47
SHP-000303,PROD-0005,SUP-05,WH-05,2023-06-12,2023-07-08,2023-07-08,392,380.61,149199.12,0,True,54
SHP-000304,PROD-0005,SUP-05,WH-05,2023-06-29,2023-07-25,2023-07-25,234,380.61,89062.74,0,True,32
SHP-000305,PROD-0005,SUP-05,WH-05,2023-07-16,2023-08-11,2023-08-13,328,380.61,124840.08,2,False,45
SHP-000306,PROD-0005,SUP-05,WH-05,2023-08-02,2023-08-29,2023-09-07,309,380.61,117608.49,9,False,43
SHP-000307,PROD-0005,SUP-05,WH-05,2023-08-19,2023-09-13,2023-09-13,497,380.61,189163.17,0,True,69
SHP-000308,PROD-0005,SUP-05,WH-05,2023-09-05,2023-09-30,2023-09-30,248,380.61,94391.28,0,True,34
SHP-000309,PROD-0005,SUP-05,WH-05,2023-09-22,2023-10-18,2023-10-18,58,380.61,22075.38,0,True,8
SHP-000310,PROD-0005,SUP-05,WH-05,2023-10-09,2023-11-03,2023-11-09,226,380.61,86017.86,6,False,31
SHP-000311,PROD-0005,SUP-05,WH-05,2023-10-26,2023-11-21,2023-11-25,371,380.61,141206.31,4,False,51
SHP-000312,PROD-0005,SUP-05,WH-05,2023-11-12,2023-12-09,2023-12-11,426,380.61,162139.86,2,False,59
SHP-000313,PROD-0005,SUP-05,WH-05,2023-11-29,2023-12-24,2023-12-24,72,380.61,27403.92,0,True,10
SHP-000314,PROD-0005,SUP-05,WH-05,2023-12-16,2024-01-11,2024-01-11,466,380.61,177364.26,0,True,65
SHP-000315,PROD-0005,SUP-05,WH-05,2024-01-02,2024-01-28,2024-01-28,448,380.61,170513.28,0,True,62
SHP-000316,PROD-0005,SUP-05,WH-05,2024-01-19,2024-02-12,2024-02-12,406,380.61,154527.66,0,True,56
SHP-000317,PROD-0005,SUP-05,WH-05,2024-02-05,2024-02-29,2024-02-29,465,380.61,176983.65,0,True,65
SHP-000318,PROD-0005,SUP-05,WH-05,2024-02-22,2024-03-16,2024-03-16,447,380.61,170132.67,0,True,62
SHP-000319,PROD-0005,SUP-05,WH-05,2024-03-10,2024-04-04,2024-04-04,153,380.61,58233.33,0,True,21
SHP-000320,PROD-0005,SUP-05,WH-05,2024-03-27,2024-04-20,2024-04-21,71,380.61,27023.31,1,False,9
SHP-000321,PROD-0005,SUP-05,WH-05,2024-04-13,2024-05-09,2024-05-15,313,380.61,119130.93,6,False,43
SHP-000322,PROD-0005,SUP-05,WH-05,2024-04-30,2024-05-26,2024-06-02,328,380.61,124840.08,7,False,45
SHP-000323,PROD-0005,SUP-05,WH-05,2024-05-17,2024-06-10,2024-06-10,435,380.61,165565.35,0,True,60
SHP-000324,PROD-0005,SUP-05,WH-05,2024-06-03,2024-06-26,2024-06-26,232,380.61,88301.52,0,True,32
SHP-000325,PROD-0005,SUP-05,WH-05,2024-06-20,2024-07-16,2024-07-30,493,380.61,187640.73,14,False,69
SHP-000326,PROD-0005,SUP-05,WH-05,2024-07-07,2024-08-01,2024-08-01,113,380.61,43008.93,0,True,15
SHP-000327,PROD-0005,SUP-05,WH-05,2024-07-24,2024-08-18,2024-08-18,254,380.61,96674.94,0,True,35
SHP-000328,PROD-0005,SUP-05,WH-05,2024-08-10,2024-09-04,2024-09-04,247,380.61,94010.67,0,True,34
SHP-000329,PROD-0005,SUP-05,WH-05,2024-08-27,2024-09-22,2024-09-28,304,380.61,115705.44,6,False,42
SHP-000330,PROD-0005,SUP-05,WH-05,2024-09-13,2024-10-09,2024-10-09,458,380.61,174319.38,0,True,64
SHP-000331,PROD-0005,SUP-05,WH-05,2024-09-30,2024-10-25,2024-10-25,92,380.61,35016.12,0,True,12
SHP-000332,PROD-0005,SUP-05,WH-05,2024-10-17,2024-11-12,2024-11-12,270,380.61,102764.7,0,True,37
SHP-000333,PROD-0005,SUP-05,WH-05,2024-11-03,2024-11-29,2024-12-09,142,380.61,54046.62,10,False,19
SHP-000334,PROD-0005,SUP-05,WH-05,2024-11-20,2024-12-16,2024-12-16,102,380.61,38822.22,0,True,14
SHP-000335,PROD-0005,SUP-05,WH-05,2024-12-07,2025-01-03,2025-01-03,201,380.61,76502.61,0,True,28
SHP-000336,PROD-0005,SUP-05,WH-05,2024-12-24,2025-01-17,2025-01-17,417,380.61,158714.37,0,True,58
SHP-000337,PROD-0006,SUP-06,WH-01,2022-01-01,2022-01-16,2022-01-16,229,382.93,87690.97,0,True,7
SHP-000338,PROD-0006,SUP-06,WH-01,2022-01-17,2022-02-13,2022-02-13,495,382.93,189550.35,0,True,15
SHP-000339,PROD-0006,SUP-06,WH-01,2022-02-02,2022-03-11,2022-03-11,272,382.93,104156.96,0,True,8
SHP-000340,PROD-0006,SUP-06,WH-01,2022-02-18,2022-03-21,2022-03-21,455,382.93,174233.15,0,True,14
SHP-000341,PROD-0006,SUP-06,WH-01,2022-03-06,2022-04-14,2022-04-14,376,382.93,143981.68,0,True,11
SHP-000342,PROD-0006,SUP-06,WH-01,2022-03-22,2022-04-15,2022-04-15,460,382.93,176147.8,0,True,14
SHP-000343,PROD-0006,SUP-06,WH-01,2022-04-07,2022-05-04,2022-05-04,65,382.93,24890.45,0,True,2
SHP-000344,PROD-0006,SUP-06,WH-01,2022-04-23,2022-05-27,2022-05-27,397,382.93,152023.21,0,True,12
SHP-000345,PROD-0006,SUP-06,WH-01,2022-05-09,2022-06-11,2022-06-11,114,382.93,43654.02,0,True,3
SHP-000346,PROD-0006,SUP-06,WH-01,2022-05-25,2022-06-27,2022-06-27,380,382.93,145513.4,0,True,11
SHP-000347,PROD-0006,SUP-06,WH-01,2022-06-10,2022-07-11,2022-07-11,340,382.93,130196.2,0,True,10
SHP-000348,PROD-0006,SUP-06,WH-01,2022-06-26,2022-07-27,2022-07-27,397,382.93,152023.21,0,True,12
SHP-000349,PROD-0006,SUP-06,WH-01,2022-07-12,2022-08-22,2022-08-30,240,382.93,91903.2,8,False,7
SHP-000350,PROD-0006,SUP-06,WH-01,2022-07-28,2022-08-28,2022-08-28,343,382.93,131344.99,0,True,10
SHP-000351,PROD-0006,SUP-06,WH-01,2022-08-13,2022-09-20,2022-09-20,253,382.93,96881.29,0,True,7
SHP-000352,PROD-0006,SUP-06,WH-01,2022-08-29,2022-09-29,2022-09-29,177,382.93,67778.61,0,True,5
SHP-000353,PROD-0006,SUP-06,WH-01,2022-09-14,2022-10-22,2022-10-22,145,382.93,55524.85,0,True,4
SHP-000354,PROD-0006,SUP-06,WH-01,2022-09-30,2022-10-31,2022-10-31,337,382.93,129047.41,0,True,10
SHP-000355,PROD-0006,SUP-06,WH-01,2022-10-16,2022-11-15,2022-11-15,183,382.93,70076.19,0,True,5
SHP-000356,PROD-0006,SUP-06,WH-01,2022-11-01,2022-12-02,2022-12-02,363,382.93,139003.59,0,True,11
SHP-000357,PROD-0006,SUP-06,WH-01,2022-11-17,2022-12-23,2022-12-23,301,382.93,115261.93,0,True,9
SHP-000358,PROD-0006,SUP-06,WH-01,2022-12-03,2022-12-26,2022-12-26,486,382.93,186103.98,0,True,14
SHP-000359,PROD-0006,SUP-06,WH-01,2022-12-19,2023-01-17,2023-01-17,415,382.93,158915.95,0,True,12
SHP-000360,PROD-0006,SUP-06,WH-01,2023-01-04,2023-02-08,2023-02-16,464,382.93,177679.52,8,False,14
SHP-000361,PROD-0006,SUP-06,WH-01,2023-01-20,2023-02-20,2023-03-03,213,382.93,81564.09,11,False,6
SHP-000362,PROD-0006,SUP-06,WH-01,2023-02-05,2023-03-04,2023-03-04,83,382.93,31783.19,0,True,2
SHP-000363,PROD-0006,SUP-06,WH-01,2023-02-21,2023-03-24,2023-03-24,203,382.93,77734.79,0,True,6
SHP-000364,PROD-0006,SUP-06,WH-01,2023-03-09,2023-04-14,2023-04-14,413,382.93,158150.09,0,True,12
SHP-000365,PROD-0006,SUP-06,WH-01,2023-03-25,2023-05-03,2023-05-03,456,382.93,174616.08,0,True,14
SHP-000366,PROD-0006,SUP-06,WH-01,2023-04-10,2023-05-05,2023-05-05,112,382.93,42888.16,0,True,3
SHP-000367,PROD-0006,SUP-06,WH-01,2023-04-26,2023-06-07,2023-06-07,171,382.93,65481.03,0,True,5
SHP-000368,PROD-0006,SUP-06,WH-01,2023-05-12,2023-06-08,2023-06-08,234,382.93,89605.62,0,True,7
SHP-000369,PROD-0006,SUP-06,WH-01,2023-05-28,2023-06-28,2023-06-28,289,382.93,110666.77,0,True,8
SHP-000370,PROD-0006,SUP-06,WH-01,2023-06-13,2023-07-08,2023-07-21,116,382.93,44419.88,13,False,3
SHP-000371,PROD-0006,SUP-06,WH-01,2023-06-29,2023-08-01,2023-08-01,83,382.93,31783.19,0,True,2
SHP-000372,PROD-0006,SUP-06,WH-01,2023-07-15,2023-08-13,2023-08-13,417,382.93,159681.81,0,True,12
SHP-000373,PROD-0006,SUP-06,WH-01,2023-07-31,2023-08-28,2023-08-28,260,382.93,99561.8,0,True,8
SHP-000374,PROD-0006,SUP-06,WH-01,2023-08-16,2023-09-19,2023-09-19,344,382.93,131727.92,0,True,10
SHP-000375,PROD-0006,SUP-06,WH-01,2023-09-01,2023-10-02,2023-10-02,212,382.93,81181.16,0,True,6
SHP-000376,PROD-0006,SUP-06,WH-01,2023-09-17,2023-10-15,2023-10-15,288,382.93,110283.84,0,True,8
SHP-000377,PROD-0006,SUP-06,WH-01,2023-10-03,2023-11-01,2023-11-01,115,382.93,44036.95,0,True,3
SHP-000378,PROD-0006,SUP-06,WH-01,2023-10-19,2023-11-23,2023-11-23,377,382.93,144364.61,0,True,11
SHP-000379,PROD-0006,SUP-06,WH-01,2023-11-04,2023-11-28,2023-11-28,116,382.93,44419.88,0,True,3
SHP-000380,PROD-0006,SUP-06,WH-01,2023-11-20,2023-12-23,2023-12-23,494,382.93,189167.42,0,True,15
SHP-000381,PROD-0006,SUP-06,WH-01,2023-12-06,2023-12-31,2023-12-31,315,382.93,120622.95,0,True,9
SHP-000382,PROD-0006,SUP-06,WH-01,2023-12-22,2024-01-26,2024-01-26,132,382.93,50546.76,0,True,4
SHP-000383,PROD-0006,SUP-06,WH-01,2024-01-07,2024-02-16,2024-02-16,165,382.93,63183.45,0,True,5
SHP-000384,PROD-0006,SUP-06,WH-01,2024-01-23,2024-02-18,2024-02-24,315,382.93,120622.95,6,False,9
SHP-000385,PROD-0006,SUP-06,WH-01,2024-02-08,2024-03-05,2024-03-05,178,382.93,68161.54,0,True,5
SHP-000386,PROD-0006,SUP-06,WH-01,2024-02-24,2024-04-07,2024-04-07,332,382.93,127132.76,0,True,10
SHP-000387,PROD-0006,SUP-06,WH-01,2024-03-11,2024-04-16,2024-04-16,205,382.93,78500.65,0,True,6
SHP-000388,PROD-0006,SUP-06,WH-01,2024-03-27,2024-04-26,2024-04-26,307,382.93,117559.51,0,True,9
SHP-000389,PROD-0006,SUP-06,WH-01,2024-04-12,2024-05-13,2024-05-13,347,382.93,132876.71,0,True,10
SHP-000390,PROD-0006,SUP-06,WH-01,2024-04-28,2024-05-22,2024-05-22,369,382.93,141301.17,0,True,11
SHP-000391,PROD-0006,SUP-06,WH-01,2024-05-14,2024-06-02,2024-06-02,222,382.93,85010.46,0,True,6
SHP-000392,PROD-0006,SUP-06,WH-01,2024-05-30,2024-06-30,2024-06-30,71,382.93,27188.03,0,True,2
SHP-000393,PROD-0006,SUP-06,WH-01,2024-06-15,2024-07-14,2024-07-14,91,382.93,34846.63,0,True,2
SHP-000394,PROD-0006,SUP-06,WH-01,2024-07-01,2024-08-05,2024-08-06,444,382.93,170020.92,1,False,13
SHP-000395,PROD-0006,SUP-06,WH-01,2024-07-17,2024-08-18,2024-08-18,157,382.93,60120.01,0,True,4
SHP-000396,PROD-0006,SUP-06,WH-01,2024-08-02,2024-08-31,2024-08-31,366,382.93,140152.38,0,True,11
SHP-000397,PROD-0006,SUP-06,WH-01,2024-08-18,2024-09-16,2024-09-16,371,382.93,142067.03,0,True,11
SHP-000398,PROD-0006,SUP-06,WH-01,2024-09-03,2024-09-24,2024-09-24,204,382.93,78117.72,0,True,6
SHP-000399,PROD-0006,SUP-06,WH-01,2024-09-19,2024-10-14,2024-10-14,463,382.93,177296.59,0,True,14
SHP-000400,PROD-0006,SUP-06,WH-01,2024-10-05,2024-10-30,2024-10-30,282,382.93,107986.26,0,True,8
SHP-000401,PROD-0006,SUP-06,WH-01,2024-10-21,2024-11-26,2024-11-26,130,382.93,49780.9,0,True,4
SHP-000402,PROD-0006,SUP-06,WH-01,2024-11-06,2024-12-11,2024-12-11,287,382.93,109900.91,0,True,8
SHP-000403,PROD-0006,SUP-06,WH-01,2024-11-22,2024-12-25,2024-12-25,123,382.93,47100.39,0,True,3
SHP-000404,PROD-0006,SUP-06,WH-01,2024-12-08,2025-01-19,2025-01-19,213,382.93,81564.09,0,True,6
SHP-000405,PROD-0006,SUP-06,WH-01,2024-12-24,2025-01-26,2025-02-07,226,382.93,86542.18,12,False,6
SHP-000406,PROD-0007,SUP-07,WH-02,2022-01-01,2022-01-17,2022-01-17,313,303.84,95101.92,0,True,14
SHP-000407,PROD-0007,SUP-07,WH-02,2022-01-17,2022-01-28,2022-01-28,173,303.84,52564.32,0,True,8
SHP-000408,PROD-0007,SUP-07,WH-02,2022-02-02,2022-02-15,2022-02-15,280,303.84,85075.2,0,True,13
SHP-000409,PROD-0007,SUP-07,WH-02,2022-02-18,2022-02-26,2022-02-26,75,303.84,22788.0,0,True,3
SHP-000410,PROD-0007,SUP-07,WH-02,2022-03-06,2022-04-01,2022-04-06,492,303.84,149489.28,5,False,23
SHP-000411,PROD-0007,SUP-07,WH-02,2022-03-22,2022-04-11,2022-04-11,493,303.84,149793.12,0,True,23
SHP-000412,PROD-0007,SUP-07,WH-02,2022-04-07,2022-04-21,2022-04-21,345,303.84,104824.8,0,True,16
SHP-000413,PROD-0007,SUP-07,WH-02,2022-04-23,2022-05-07,2022-05-07,440,303.84,133689.6,0,True,20
SHP-000414,PROD-0007,SUP-07,WH-02,2022-05-09,2022-06-05,2022-06-05,313,303.84,95101.92,0,True,14
SHP-000415,PROD-0007,SUP-07,WH-02,2022-05-25,2022-06-16,2022-06-16,207,303.84,62894.88,0,True,9
SHP-000416,PROD-0007,SUP-07,WH-02,2022-06-10,2022-06-18,2022-06-18,251,303.84,76263.84,0,True,11
SHP-000417,PROD-0007,SUP-07,WH-02,2022-06-26,2022-06-28,2022-06-28,173,303.84,52564.32,0,True,8
SHP-000418,PROD-0007,SUP-07,WH-02,2022-07-12,2022-07-25,2022-07-25,74,303.84,22484.16,0,True,3
SHP-000419,PROD-0007,SUP-07,WH-02,2022-07-28,2022-08-15,2022-08-15,355,303.84,107863.2,0,True,16
SHP-000420,PROD-0007,SUP-07,WH-02,2022-08-13,2022-08-14,2022-08-14,290,303.84,88113.6,0,True,13
SHP-000421,PROD-0007,SUP-07,WH-02,2022-08-29,2022-08-30,2022-08-30,483,303.84,146754.72,0,True,22
SHP-000422,PROD-0007,SUP-07,WH-02,2022-09-14,2022-09-26,2022-09-26,185,303.84,56210.4,0,True,8
SHP-000423,PROD-0007,SUP-07,WH-02,2022-09-30,2022-10-22,2022-10-22,256,303.84,77783.04,0,True,12
SHP-000424,PROD-0007,SUP-07,WH-02,2022-10-16,2022-11-02,2022-11-02,76,303.84,23091.84,0,True,3
SHP-000425,PROD-0007,SUP-07,WH-02,2022-11-01,2022-11-17,2022-11-17,235,303.84,71402.4,0,True,11
SHP-000426,PROD-0007,SUP-07,WH-02,2022-11-17,2022-11-29,2022-11-29,247,303.84,75048.48,0,True,11
SHP-000427,PROD-0007,SUP-07,WH-02,2022-12-03,2022-12-27,2022-12-27,331,303.84,100571.04,0,True,15
SHP-000428,PROD-0007,SUP-07,WH-02,2022-12-19,2023-01-10,2023-01-10,369,303.84,112116.96,0,True,17
SHP-000429,PROD-0007,SUP-07,WH-02,2023-01-04,2023-02-05,2023-02-05,115,303.84,34941.6,0,True,5
SHP-000430,PROD-0007,SUP-07,WH-02,2023-01-20,2023-02-03,2023-02-03,456,303.84,138551.04,0,True,21
SHP-000431,PROD-0007,SUP-07,WH-02,2023-02-05,2023-03-03,2023-03-03,237,303.84,72010.08,0,True,11
SHP-000432,PROD-0007,SUP-07,WH-02,2023-02-21,2023-03-05,2023-03-05,358,303.84,108774.72,0,True,16
SHP-000433,PROD-0007,SUP-07,WH-02,2023-03-09,2023-03-21,2023-03-21,70,303.84,21268.8,0,True,3
SHP-000434,PROD-0007,SUP-07,WH-02,2023-03-25,2023-04-12,2023-04-12,415,303.84,126093.6,0,True,19
SHP-000435,PROD-0007,SUP-07,WH-02,2023-04-10,2023-04-24,2023-04-24,315,303.84,95709.6,0,True,14
SHP-000436,PROD-0007,SUP-07,WH-02,2023-04-26,2023-05-07,2023-05-07,313,303.84,95101.92,0,True,14
SHP-000437,PROD-0007,SUP-07,WH-02,2023-05-12,2023-06-01,2023-06-01,363,303.84,110293.92,0,True,17
SHP-000438,PROD-0007,SUP-07,WH-02,2023-05-28,2023-06-07,2023-06-07,365,303.84,110901.6,0,True,17
SHP-000439,PROD-0007,SUP-07,WH-02,2023-06-13,2023-07-17,2023-07-17,353,303.84,107255.52,0,True,16
SHP-000440,PROD-0007,SUP-07,WH-02,2023-06-29,2023-07-18,2023-07-18,310,303.84,94190.4,0,True,14
SHP-000441,PROD-0007,SUP-07,WH-02,2023-07-15,2023-08-04,2023-08-04,338,303.84,102697.92,0,True,16
